article_id,event,location_prediction,date_prediction,event_type
338,"The orders were passed by a bench of Justice Ali Mohammad Magrey after hearing a petition filed by one Shahbaz Shafi Ganai who alleged violation of final order passed on 13 February 2015, in terms whereof, the Court had directed the government to take a decision regarding his absorption in the Government service with further direction that till the decision in the matter is taken, the present position of the petitioner shall not be disturbed and be paid wages regularly.The status report filed by the Director Animal Husbandry Department Kashmir Kashmir revealed that the case of the petitioner along with other casual labourers of Animal Husbandry Department stands already uploaded on the website devised by the Finance Department for the purpose of regularization.It is further stated in The status report filed by the Director, Department of Animal Husbandry, Kashmir that the present position of the petitioner stands maintained.","['Kashmir Kashmir', 'Kashmir']",2019-07-25,violation
338,"the Director Animal Husbandry Department Kashmir Kashmir appeared and when  asked, stated that the case for release of outstanding amount of wages is not in respect of the petitioner only, but there are number of casual labourers, whose past wages have also not been released as yet, as the requisition is made for release of funds to the Administrative Department, Government of Jammu and Kashmir.“Admittedly, the petitioner is working as casual labourer in Animal Husbandry Department and has earned the wages.","['Kashmir Kashmir', 'Kashmir']",2019-07-25,violation
339,SRINAGAR — A court here on Monday issued a non-bailable arrest warrant against SSP Udhampur Rajiv Omprakash Pandey and ordered the Inspector General of Police Jammu to produce SSP Udhampur Rajiv Omprakash Pandey before A court here on next date of hearing in a case regarding a fidayeen attack near police school Bemina here in March 2013.A special court designated under section 23 of TADA/Pota Act Ashwani Kumar issued a non-bailable arrest warrant against SSP Udhampur Rajiv Omprakash Pandey and orders to produce SSP Udhampur Rajiv Omprakash Pandey before A court here as the police officer being the witness of a case regarding a fidayeen attack near police school Bemina here in March 2013.A special court designated under section 23 of TADA/Pota Act Ashwani Kumar failed to appear despite various summons in the past.,[''],2013-03-01,attack
339,"The non-appearance of the police office has hampered the trial in a case regarding a fidayeen attack near police school Bemina here in March 2013.A special court designated under section 23 of TADA/Pota Act Ashwani Kumar.“You are hereby directed to arrest SSP Udhampur Rajiv Omprakash Pandey to produce SSP Udhampur Rajiv Omprakash Pandey before A court here on 05.08-2019,” reads the court order, according to GNS.At least five personnel of Central Reserve Police Force (CRPF) and two militants were killed and seven other paramilitary personnel were injured in a fidayeen attack near police school Bemina here in March 2013.A.",[''],2013-03-01,attack
339,"a fidayeen attack near police school Bemina here in March 2013.A had taken place near the Inspector General of Police Jammu and police school Bemina in Bemina area on SRINAGAR -Baramulla highway, where Central Reserve Police Force (CRPF)'s 73rd battalion was camping.Meanwhile,  a team of the National Investigation Agency (NIA) on Thursday searched the residence of a businessman in old town Baramulla of north Kashmir in connection with a funding case.Reports said that a team of the National Investigation Agency (NIA) arrived at around 3:00 pm in Thursday and conducted searches of the residence of a businessmana businessmanold town Baramulla of north Kashmir.Earlier also the National Investigation Agency (NIA) carried raids in parts of Kashmir in connection with a funding case.",[''],2013-03-01,attack
339,Several Hurriyat Conference leaders besides some businessmen have been arrested by the National Investigation Agency (NIA) and most of Several Hurriyat Conference leaders besides some businessmen are lodged in Tihar Jail in New Delhi.,['Tihar Jail'],2013-03-01,attack
340,"STATE TIMES NEWS JAMMU: Toddler&#8217;s World, a unit of JK Public School, conducted a Nature Walk for students.",[''],2019-07-25,discover
340,"students headed out on a nature trip with the activity teacher, in the school campus.",[''],2019-07-25,discover
340,"the activity teacher inspired students to seek out, observe and discover nature around students.",[''],2019-07-25,discover
340,students brought beautiful floral tiaras [&#8230;],[''],2019-07-25,discover
341,"As India commemorated 20 years of Kargil conflict, Army chief General Bipin Rawat Thursday warned Pakistan to never attempt a repeat of the ""misadventure"".",[''],2019-07-26,conflict
341,"Speaking at a ceremony for commemoration of 20 years of Kargil conflict Kargil Vijay Diwas here, Army chief General Bipin Rawat said, ""Army chief General Bipin Rawat's warning to Pakistan is do not ever attempt such a misadventure any time, in the future.",[''],2019-07-26,conflict
341,"Anywhere, anytime do not think of such a misadventure.""",[''],2019-07-26,conflict
342,"Washington: The United States has a very good and growing relationship with India, the White House said on Thursday.",[''],2019-07-26,press
342,"&#8220;We have a very good and growing relationship with (Prime Minister) Mr (Narendra) Modi and the Indian government,&#8221; the White House Counselor Kellyanne Conway told reporters during a press gaggle.",[''],2019-07-26,press
342,White House Counselor Kellyanne Conway was responding to a question on the [&#8230;],[''],2019-07-26,press
343,"TRIPOLI — p to 150 Europe-bound migrants were missing and feared drowned on Thursday after the boats p to 150 Europe-bound migrants were traveling in capsized in the Mediterranean Sea off Libya, the coast guard and the UN refugee agency said.A top UN official described the shipwreck as ""the worst Mediterranean tragedy"" so far this year.","['Mediterranean Sea', 'Libya', 'TRIPOLI']",2019-07-26,off
344,Aya Al-Umari said Aya Al-Umari feels like Aya Al-Umari's brother will be accompanying Aya Al-Umari and will constantly be in Aya Al-Umari's prayers when Aya Al-Umari travels to Mecca next month to take part in the annual Hajj pilgrimage.,['Al - Umari'],2019-07-26,take
345,Committed to addressing all outstanding issues with Pak bilaterally: Govt.,[''],2019-07-24,take
345,"“But Pak has to take ""credible and irreversible"" steps to end cross-border terrorism, dismantle terrorist infrastructure”",[''],2019-07-24,take
346,Agency Lahore: An Anti-Terrorism Court in Pakistan&#8217;s Gujranwala on Wednesday extended Mumbai terror attack mastermind and Jamaat-ud-Dawa (JuD) chief Hafiz Saeed&#8217;s judicial remand for another 14 days.,['Jamaat - ud - Dawa'],2019-07-24,terror
346,"Mumbai terror attack mastermind and Jamaat-ud-Dawa (JuD) chief Hafiz Saeed&#8217;s, was travelling to Gujranwala from Lahore to get pre-arrest bail in terror [&#8230;]",['Jamaat - ud - Dawa'],2019-07-24,terror
347,"Srinagar: The J&#38;K High Court on Wednesday granted “last opportunity” to the counsel for the policemen accused of killing teenager Wamiq Farooq in Srinagar during the 2010 uprising, to appear in court for the case hearing.",[''],2010-01-01,killing
347,Chief Justice Gita Mittal passed granted after observing that the counsel for the policemen accused of killing teenager Wamiq Farooq in Srinagar during the 2010 uprising the policemen accused of killing teenager Wamiq Farooq in Srinagar during the 2010 uprising has not been present [&#8230;],[''],2010-01-01,killing
348,"In a country where rule of law hangs by a slender thread, where discretionary power have been given to the number of executives, where corruption is there in multiple folds from grass root to upper level, RTI Act has resulted in the fundamental shift - empowering a citizens access to power & decision making.",[''],2019-07-25,threat
348,"How the government conducts and the government's activities have been placed in front of public in the form of RTI Act; by virtue of which numerous scams have been unearthed in this country like 2G, Common wealth Games scam, Adarsh housing society scam etc.",[''],2019-07-25,threat
348,"and therefore, RTI Act has been a threat to arbitrariness, privilege & corrupt governance .Before enacting by the parliament, the draft bill of RTI Act was debated for 9 years, consulted with thousands of activists & experts & best thoughts were put together to frame RTI Act & subsequently passed in 2005.",[''],2019-07-25,threat
348,"RTI Act has been used brilliantly & persistently to ask a million questions across the spectrum - from the village ration shop, the RBI, the finance ministry ,on demonetization, non performing assets, the Rafale fighter aircraft deal, unemployment figures etc.",[''],2019-07-25,threat
348,The information related to decision making from very powerful houses has in most cases eventually been accessed because of the independence & high status of Information commission.,[''],2019-07-25,threat
348,An independent information commissioner which is the highest authority on information along with the power to penalize errant officials has been a corner stone of this country's .,[''],2019-07-25,threat
