article_id,article_date,event,stanford_location,allen_location,stanford_date,heidal_date,best_location,best_date
3899,2019-08-03T12:19:08.000Z,"Tourists and Amarnath Yatra pilgrims started to leave the Kashmir Valley on Saturday in the wake of J&K authorities issuing an advisory, asking them to cut short them's stay citing security threats.",['Kashmir'],['J&K'],2019-08-03,"[('2019-08-03', 'Saturday')]",,
3902,2019-08-03T12:46:00.000Z,A man was killed in a mysterious blast near Sadna Top in north Kashmir's Kupwara district on Saturday morning.,"['Kupwara', 'north Kashmir', 'Sadna Top']",['Sadna Top'],2019-08-03,"[('2019-08-03', 'Saturday morning')]",,
3902,2019-08-03T12:46:00.000Z,Reports said that A man suffered critical injuries when some explosives went off near Sadna Top in north Kashmir's Kupwara district.,"['Kupwara', 'north Kashmir', 'Sadna Top']",,,[],,
3904,2019-08-03T12:53:50.000Z,"The UK government on Saturday updated the travel advisory for The UK government's citizens travelling to Jammu and Kashmir, warning its citizens travelling to Jammu and Kashmir to “remain vigilant” and up to date with the developments, citing reports in the national media over a heightened security threat in the state.",['Kashmir'],"['UK', 'Jammu and Kashmir']",2019-08-03,"[('2019-08-03', 'Saturday')]",,
3905,2019-08-03T13:03:00.000Z,Police on Saturday said another militant was killed in a gunfight with government forces at Pandoshan village of Shopian.,"['Shopian', 'Pandoshan']","['Pandoshan', 'Shopian']",2019-08-03,"[('2019-08-03', 'Saturday')]",,
3905,2019-08-03T13:03:00.000Z,"""another militant has been killed in Pandoshan village of Shopian,"" police spokesman said.","['Shopian', 'Pandoshan']",,,[],,
3916,2019-08-03T14:00:00.000Z,The Governor Satya Pal Malik Saturday met at a delegation of political leaders led by National Conference vice president Omar Abdullah.,,,2019-08-03,"[('2019-08-03', 'Saturday')]",,
3919,2019-08-03T14:34:00.000Z,A residential house and a school were damaged due to a cloudburst that hit a village in Tral in south Kashmir district of Pulwama in the wee hours on Saturday.,['Kashmir'],"['Tral', 'Pulwama']",2019-08-03,"[('2019-08-03', 'Saturday')]",,
3920,2019-08-03T14:39:00.000Z,"Ten Deputy Superintendents of Police (DySPs) were transferred and posted in the Jammu and Kashmir with immediate effect, a police spokesman said on Saturday.",['Kashmir'],,2019-08-03,"[('2019-08-03', 'Saturday')]",,
3920,2019-08-03T14:39:00.000Z,"Ten Deputy Superintendents of Police (DySPs) shall be relieved forthwith, reads the order issued by Director General of Police (DGP) Dilbagh Singh on Friday.",,,2019-08-03,"[('2019-08-02', 'Friday')]",,
3924,2019-08-03T15:00:00.000Z,"Pakistan has completed 90 per cent work on the Kartarpur Corridor from the zero line to Gurdwara Sahib and plans to inaugurate the Kartarpur Corridor from the zero line to Gurdwara Sahib on the 550 birth celebrations of Guru Nanak in November this year, according to a media report.",['Gurdwara Sahib'],['Gurdwara Sahib'],2019-08-03,[],,
3925,2019-08-03T15:36:00.000Z,Authorities at Kashmir Government Polytechnic College (KGP) Srinagar on Saturday asked the students to vacate from the college hostel immediately till further orders.,,['Srinagar'],2019-08-03,"[('2019-08-03', 'Saturday')]",,
3925,2019-08-03T15:36:00.000Z,"In this regard, a notice was issued by the Principal of Kashmir Government Polytechnic College (KGP) Srinagar, Altaf Hussain Shalla.",,['Srinagar'],,[],,
3928,2019-08-03T15:58:00.000Z,Kashmir Chamber of Commerce and Industries (KCCI) Saturday said that the government advisory in which Kashmir Chamber of Commerce and Industries (KCCI) asked Amarnath yatris and tourists to leave Kashmir has crippled Kashmir's economy.,['Kashmir'],,2019-08-03,"[('2019-08-03', 'Saturday')]",,
3930,2019-08-03T16:31:00.000Z,"The CPI(M) said on Saturday that the government (central) should desist from any ""political adventurism"" in Jammu and Kashmir that will have grave consequences for the country and demanded explanation on steps being taken in the country.",['Kashmir'],['Jammu and Kashmir'],2019-08-03,"[('2019-08-03', 'Saturday')]",,
3941,2019-08-03T17:18:00.000Z,State-run Jammu & Kashmir Bank on Saturday reported a 58 per cent fall in State-run Jammu & Kashmir Bank's net profit to Rs 21.87 crore in the first quarter of 2019-20 due to a rise in provisions for bad loans.,,,2019-08-03,"[('2019-08-03', 'Saturday')]",,
3978,2019-08-03T18:33:32.000Z,New round of US-Taliban talks opens in Doha: Taliban.,,"['Doha', 'US']",,[],,
3978,2019-08-03T18:33:32.000Z,"Doha, Aug 3 : Talks between the US and Taliban seeking to end nearly 18 years of war in Afghanistan resumed in Doha on Saturday, Taliban said.",,,2019-08-03,"[('2019-08-03', 'Aug 3'), ('2019-08-03', 'Saturday')]",,
3981,2019-08-03T18:34:09.000Z,Meet the young bakers of Kashmir who turned the young bakers of Kashmir who turned their passion into profession's passion into profession.,['Kashmir'],,,[],,
3982,2019-08-03T18:34:15.000Z,"JAMMU, August 03: Department of Computer Science, MAM, College, felicitated position holders who secured positions in BCA, the result of which has been declared by Jammu University.",,,2019-08-03,"[('2019-08-03', 'August 03')]",,
3983,2019-08-03T18:34:29.000Z,First-ever Women Marathon held at Budgam.,['Budgam'],['Budgam'],,[],,
3983,2019-08-03T18:34:29.000Z,"Strong will, commitment can shape your future, achieve new heights: CJ Geeta Mital to students",,,2019-08-03,[],,
3984,2019-08-03T18:35:10.000Z,Skandan to hear public grievances on 05 Aug at Srinagar.,,,2019-08-05,"[('2019-08-05', '05 Aug')]",,
3984,2019-08-03T18:35:10.000Z,"Srinagar, AUGUST 03: Advisor to Governor K. Skandan will convene public hearings at Church Lane Sonawar, Srinagar on August 05 (Monday) from 10 am to 12 noon.",['Church Lane Sonawar'],,2019-08-05,"[('2019-08-05', 'August 05'), ('2019-07-29', 'Monday'), ('2019-07-29', '10 am')]",,
3985,2019-08-03T18:35:42.000Z,US wants to quickly deploy new missiles in Asia: Esper.,,['US'],,[],,
3985,2019-08-03T18:35:42.000Z,"Sydney, Aug 3 : US wants to quickly deploy new missiles in Asia, to counter the rise of China in Asia, Esper said Saturday.",,,2019-08-03,"[('2019-08-03', 'Aug 3'), ('2019-08-03', 'Saturday')]",,
3988,2019-08-03T18:37:47.000Z,Eid al-adha: DC Srinagar takes stock of facilities being set up in Downtown.,,['Srinagar'],,[],,
3990,2019-08-03T18:38:56.000Z,Chief Justice Geeta Mital visits Court Complex Budgam.,,['Budgam'],,[],,
3990,2019-08-03T18:38:56.000Z,"BUDGAM, AUGUST 03: Chief Justice Geeta Mital today visited Court Complex Budgam.","['Budgam', 'BUDGAM']","['BUDGAM', 'Budgam']",2019-08-03,"[('2019-08-03', 'today')]",,
3992,2019-08-03T18:39:54.000Z,High Commissioner of Republic of Mauritius meets Governor.,['Republic of'],['Republic of Mauritius'],,[],,
3992,2019-08-03T18:39:54.000Z,"SRINAGAR, AUGUST 3: H.E.",,,2019-08-03,[],,
3992,2019-08-03T18:39:54.000Z,"J. Goburdhun, High Commissioner of Republic of Mauritius to India, met Governor at the Raj Bhavan here AUGUST 3.",['Republic of'],"['Republic of Mauritius', 'India']",2019-08-03,[],,
3993,2019-08-03T18:40:05.000Z,Justice Magrey conducts inspection of District Court Complex Srinagar.,,['Srinagar'],,[],,
4034,2019-08-03T19:19:39.000Z,"DC Kargil takes stock of dev activities at Hardass, Karkitchoo.","['Karkitchoo', 'Hardass']",['Karkitchoo'],,[],,
4036,2019-08-03T19:21:29.000Z,Advisor Kumar chairs inaugural function of GMC Rajouri.,,['Rajouri'],,[],,
4041,2019-08-03T19:25:55.000Z,Pak Army says India used ‘cluster ammunition’ to target civilians in Neelum valley,['Neelum'],['India'],,[],,
4042,2019-08-03T19:26:30.000Z,Prominent NC leader from Beerwah joins PDP.,['Beerwah'],['Beerwah'],,[],,
4042,2019-08-03T19:26:30.000Z,"Srinagar: Prominent NC leader from Beerwah on Saturday joined PDP in presence of the party president Mehbooba Mufti, a party spokesman said.",['Beerwah'],"['Beerwah', 'Srinagar']",2019-08-03,"[('2019-08-03', 'Saturday')]",,
4044,2019-08-03T19:28:23.000Z,Advisors reviews developmental scenario in Rajouri district.,['Rajouri'],['Rajouri'],,[],,
4048,2019-08-03T19:30:26.000Z,Srinagar: Army today paid tributes to slain soldier.,,['Srinagar'],2019-08-03,"[('2019-08-03', 'today')]",,
4054,2019-08-03T19:34:03.000Z,DC Baramulla reviews Eid arrangements.,['Baramulla'],,,[],,
4054,2019-08-03T19:34:03.000Z,"BARAMULLA, AUGUST 03: DC Baramulla AUGUST 03 convened a meeting of the officers of concerned departments to review Eid arrangements.","['Baramulla', 'BARAMULLA']",,2019-08-03,[],,
4055,2019-08-03T19:35:22.000Z,"Muqaddam Mohalla-Batapora road in shambles, locals suffer.",,"['Muqaddam', 'Batapora']",,[],,
4055,2019-08-03T19:35:22.000Z,"Srinagar, Aug 03: The dilapidated condition of Muqaddam Mohalla-Batapora road has become a nuisance for the locals.",['Muqaddam Mohalla - Batapora'],,2019-08-03,"[('2019-08-03', 'Aug 03')]",,
4057,2019-08-03T19:37:20.000Z,"NHM, JK signs MoU with INGA Health Foundation, Bangalore.",,['Bangalore'],,[],,
4058,2019-08-03T19:40:09.000Z,No instructions for closure issued: Srinagar admin on NIT Srinagar notice.,,['Srinagar'],,[],,
4076,2019-08-03T19:50:28.000Z,Man held for raping woman in Rajouri.,['Rajouri'],['Rajouri'],,[],,
4076,2019-08-03T19:50:28.000Z,"Jammu, Aug 03: A man was arrested in Rajouri on Saturday for allegedly raping woman and posting woman's objectionable pictures on the social media, police said.",['Rajouri'],,2019-08-03,"[('2019-08-03', 'Aug 03'), ('2019-08-03', 'Saturday')]",,
4077,2019-08-03T19:53:01.000Z,"Srinagar, Aug 03: Police on Saturday said Police has arrested a person involved in rape and murder of minor girl in Budgam.",['Budgam'],,2019-08-03,"[('2019-08-03', 'Aug 03'), ('2019-08-03', 'Saturday')]",,
4078,2019-08-03T19:56:00.000Z,"Srinagar, Aug 03: Army on Saturday claimed to have foiled an attack by BAT on a forward post along the Line of Control (LoC) in Keran sector of north Kashmir, killing at least five.","['Kashmir', 'Keran']",,2019-08-03,"[('2019-08-03', 'Aug 03'), ('2019-08-03', 'Saturday')]",,
4079,2019-08-03T19:57:07.000Z,"Srinagar, Aug 03: NIT Srinagar has suspended NIT Srinagar's classes till further orders in view of the uncertain situation in Kashmir.",['Kashmir'],,2019-08-03,"[('2019-08-03', 'Aug 03')]",,
4090,2019-08-03T20:14:06.000Z,Army on Saturday said that it foiled a Border Action Team (BAT) attempt by killing at least seven militants near Line of Control at Keran in north Kashmir’s Kupwara district.,"['Kupwara', 'Kashmir', 'Keran']","['Kupwara', 'Keran']",2019-08-03,"[('2019-08-03', 'Saturday')]",,
4091,2019-08-03T20:14:07.000Z,"Srinagar: Tourists and Amarnath Yatra pilgrims started leaving Valley on Saturday in the wake of J&K authorities issuing an advisory, asking Tourists and Amarnath Yatra pilgrims to cut short Tourists and Amarnath Yatra pilgrims's stay citing security threats.",['Amarnath Yatra'],,2019-08-03,"[('2019-08-03', 'Saturday')]",,
4092,2019-08-03T20:14:34.000Z,The Governor Satya Pal Malik Saturday said The Governor Satya Pal Malik has no information about any “major political move” being planned on Jammu and Kashmir.,['Kashmir'],['Jammu and Kashmir'],2019-08-03,"[('2019-08-03', 'Saturday')]",,
4093,2019-08-03T20:17:20.000Z,The Group of Concerned Citizens (GCC) Saturday expressed concern over prevailing situation in the state.,,,2019-08-03,"[('2019-08-03', 'Saturday')]",,
4094,2019-08-03T20:19:27.000Z,Indian and Pakistani armies on Saturday exchanged gunfire along the Line of Control in Balakote area of Mendhar in Poonch district.,"['Mendhar', 'Poonch', 'Balakote']","['Poonch', 'Balakote', 'Mendhar']",2019-08-03,"[('2019-08-03', 'Saturday')]",,
4096,2019-08-03T20:20:59.000Z,"A day after the government issued a security advisory for Amarnath Yatris and tourists, Hindus organization here Saturday decided to suspend the annual Baba Buddha AmarnathYatra as well.",,,2019-08-03,"[('2019-08-03', 'Saturday')]",,
4097,2019-08-03T20:21:03.000Z,"Amid prevailing tension, State government on Saturday deployed additional companies of Rapid Action Force (RAF), Central Para Military Forces (CMPF) and Border Security Force (BSF) here in the border towns of Rajouri and Poonch.","['Rajouri', 'Poonch']","['Rajouri', 'Poonch']",2019-08-03,"[('2019-08-03', 'Saturday')]",,
4099,2019-08-03T20:21:09.000Z,Jammu and Kashmir People’s Movement (JKPM) Saturday urged India and Pakistan to maintain peace at the borders and not to indulge in “miscalculated adventurism”.,,"['Pakistan', 'India', 'Jammu and Kashmir']",2019-08-03,"[('2019-08-03', 'Saturday')]",,
4100,2019-08-03T20:21:14.000Z,"Expressing concern over the prevailing situation in the state, Jammu and Kashmir Pradesh Congress Committee (JKPCC) Saturday said that Kashmir Pradesh Congress Committee (JKPCC) will raise the issues in the parliament on Monday.",,,2019-08-03,"[('2019-08-03', 'Saturday'), ('2019-07-29', 'Monday')]",,
4102,2019-08-03T20:21:24.000Z,Chairman of Hurriyat Conference (G) Syed Ali Shah Geelani presided over Majlish Shoora (Executive Council) meeting of Hurriyat Conference (G at Hyderpora.,['Hyderpora'],,,[],,
4104,2019-08-04T01:00:00.000Z,"‘Articles 370, 35A main cause for separatism, militancy’ The BJP's State unit Saturday accused leaders of NC, PDP and the Congress of deliberately trying to trigger panic among the people as leaders of NC, PDP and the Congress leaders of NC, PDP and the Congress were frightened, and asserted that the common man has no fear.",,,2019-08-04,"[('2019-08-03', 'Saturday')]",,
4107,2019-08-04T01:00:00.000Z,"The 43-day-long 'Machail Mata Yatra' in Kishtwar district was suspended on Saturday due to security reasons, officials said.",,,2019-08-04,"[('2019-08-03', 'Saturday')]",,
4112,2019-08-04T01:00:00.000Z,"2 militants, army man among 4 killed The 42-hour long gunfight at Pandoshan village of South Kashmir's Shopian district ended on Saturday afternoon after body of one more militant was retrieved from the encounter site.","['Shopian', 'South Kashmir', 'Pandoshan']","['Pandoshan', ""South Kashmir 's""]",2019-08-04,"[('2019-08-03', 'Saturday afternoon')]",,
4122,2019-08-04T01:00:00.000Z,The students of National Institute of Technology (NIT) Srinagar Saturday left the campus following directions from the college management to leave the campus.,,,2019-08-04,"[('2019-08-03', 'Saturday')]",,
4122,2019-08-04T01:00:00.000Z,The students of National Institute of Technology (NIT) Srinagar Saturday left National Institute of Technology (NIT) Srinagar in the morning to reach The students of National Institute of Technology (NIT) Srinagar Saturday's respective destinies.,,,2019-08-04,"[('2019-08-03', 'Saturday'), ('2019-08-03', 'Saturday')]",,
4125,2019-08-04T01:00:00.000Z,"UK, Germany advisory asks citizens not to visit state Thousands of tourists and Amarnath pilgrims Saturday left Kashmir after government issued an advisory asking Thousands of tourists and Amarnath pilgrims to move out from the Valley.","['Kashmir', 'Amarnath']","['UK', 'Germany']",2019-08-04,"[('2019-08-03', 'Saturday')]",,
